Name,Value,DOB,Season,Competition,Club ID#,PPG,Goals,Assists,Minutes,Age,Yellow Cards,Double Yellow,Red Card
Thomas Lemar,63.00,"Nov 12, 1995",2015,Europa League,4,1.25,-,-,197',20,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2015,Ligue 1,26,1.65,5,3,1.809',20,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2016,Champions League,12,1.67,2,5,894',21,2 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2016,Champions League Qualifying,4,2.25,-,1,330',21,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2016,Coupe de France,2,3.00,2,-,87',21,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2016,Coupe de la Ligue,3,2.00,1,-,287',21,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2016,Ligue 1,34,2.44,9,12,2.611',21,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2017,Champions League,3,0.33,-,-,178',22,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2017,Coupe de France,1,3.00,-,-,15',22,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2017,Coupe de la Ligue,3,2.00,1,-,208',22,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2017,Ligue 1,30,2.20,2,10,2.383',22,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2017,Trophée des Champions,1,000,-,-,90',22,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2018,Champions League,7,1.86,-,1,410',23,1 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2018,Copa del Rey,4,2.00,1,2,284',23,- , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2018,LaLiga,31,1.97,2,3,1.824',23,4 , - , -
Thomas Lemar,63.00,"Nov 12, 1995",2018,UEFA Super Cup,1,3.00,-,-,90',23,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2001,Amstel Cup,3.0,3.0,1,1,153',20,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2001,Champions League Qualifying,2.0,1.5,-,-,79',20,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2001,KPN Eredivisie,24.0,2.25,6,4,1.280',20,2 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2001,UEFA Cup,4.0,1.75,2,-,272',20,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2002,Amstel Cup,3.0,2.0,3,-,160',21,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2002,Champions League,13.0,1.31,5,1,1.015',21,2 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2002,Eredivisie,25.0,2.24,13,1,1.808',21,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2002,Johan Cruijff Schaal,1.0,3.0,-,-,13',21,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2003,Amstel Cup,1.0,0.0,-,-,90',22,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2003,Champions League,6.0,1.0,1,-,451',22,2 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2003,Champions League Qualifying,2.0,2.0,1,-,146',22,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2003,Eredivisie,22.0,2.41,13,7,1.408',22,2 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2004,Champions League,10.0,2.0,-,3,833',23,2 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2004,Eredivisie,3.0,2.33,3,1,251',23,1 , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2004,Johan Cruijff Schaal,1.0,0.0,-,-,78',23,- , - , -
Zlatan Ibrahimovic,62.55,"Oct 3, 1981",2004,Serie A,35.0,2.2,16,7,2.763',23,4 , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2011,Ligue 2,9,1.56,-,1,441',20,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2012,Coupe de France,3,2.00,1,-,268',21,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2012,Coupe de la Ligue,1,000,-,-,120',21,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2012,Ligue 2,34,1.44,4,6,2.011',21,3 , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2013,Championship,19,2.21,3,5,1.161',22,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2013,Coupe de la Ligue,2,1.50,3,-,210',22,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2013,Ligue 2,17,1.29,2,5,1.280',22,2 , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2013,U21 PL,2,1.50,1,-,167',22,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2014,FA Cup,1,000,-,-,90',23,- , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2014,League Cup,1,000,-,-,70',23,1 , - , -
Riyad Mahrez,61.02,"Feb 21, 1991",2014,Premier League,30,1.07,4,3,2.082',23,- , - , -
Diego Costa,59.40,"Oct 7, 1988",2007,Liga BBVA,30,1.53,6,-,1.770',19,6 , 3 , -
Diego Costa,59.40,"Oct 7, 1988",2008,LaLiga2,35,1.31,9,-,2.987',20,13 , 1 , 1
Diego Costa,59.40,"Oct 7, 1988",2009,Copa del Rey,2,1.50,1,-,60',21,- , - , -
Diego Costa,59.40,"Oct 7, 1988",2009,LaLiga,34,1.00,8,6,2.889',21,9 , - , 1
Diego Costa,59.40,"Oct 7, 1988",2010,Copa del Rey,5,1.60,1,1,352',22,2 , - , 1
Diego Costa,59.40,"Oct 7, 1988",2010,Europa League,6,1.33,1,-,354',22,- , - , -
Diego Costa,59.40,"Oct 7, 1988",2010,LaLiga,28,1.57,6,4,1.354',22,5 , - , -
Diego Costa,59.40,"Oct 7, 1988",2010,UEFA Super Cup,-,-,-,-,-,22,- , - , -
Diego Costa,59.40,"Oct 7, 1988",2011,LaLiga,16,1.31,10,4,1.317',23,9 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2011,2ª B - Grupo I,33,2.00,14,3,2.398',19,11 , 1 , -
Álvaro Morata,59.40,"Oct 23, 1992",2011,LaLiga,1,3.00,-,-,9',19,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2011,Promoción LaLiga2,4,3.00,3,2,339',19,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2012,Champions League,1,3.00,-,1,10',20,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2012,Copa del Rey,2,3.00,-,1,159',20,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2012,LaLiga,12,2.42,2,1,411',20,3 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2012,LaLiga2,18,1.89,12,5,1.616',20,6 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2013,Champions League,5,3.00,1,1,173',21,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2013,Copa del Rey,6,2.67,-,-,237',21,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2013,LaLiga,23,2.13,8,-,559',21,2 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2014,Champions League,12,1.92,5,2,744',22,2 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2014,Coppa Italia,4,2.25,2,-,223',22,- , - , 1
Álvaro Morata,59.40,"Oct 23, 1992",2014,Serie A,29,2.34,8,5,1.321',22,5 , - , 1
Álvaro Morata,59.40,"Oct 23, 1992",2014,Supercoppa Italiana,1,000,-,-,14',22,- , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2015,Champions League,8,1.50,2,2,534',23,2 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2015,Coppa Italia,5,2.40,3,2,387',23,1 , - , -
Álvaro Morata,59.40,"Oct 23, 1992",2015,Serie A,34,2.56,7,7,1.456',23,6 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2006,Serie A,7.0,0.86,2,2,454',19,3 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2007,Coppa Italia,2.0,0.5,-,-,154',20,- , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2007,Serie A,33.0,1.3,5,1,1.771',20,3 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2007,UEFA Cup,2.0,1.5,-,-,210',20,- , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2008,Coppa Italia,1.0,0.0,1,-,90',21,- , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2008,Serie A,35.0,1.57,14,3,3.064',21,2 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2009,Coppa Italia,3.0,2.0,2,1,228',22,- , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2009,Serie A,34.0,1.62,13,1,2.609',22,7 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2010,Coppa Italia,2.0,1.5,-,-,144',23,1 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2010,Europa League,8.0,1.0,5,2,668',23,2 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2010,Europa League Qualifying,2.0,3.0,2,-,118',23,1 , - , -
Edinson Cavani,58.05,"Feb 14, 1987",2010,Serie A,35.0,1.86,26,5,2.903',23,4 , 1 , -
Christian Pulisic,57.60,"Sep 18, 1998",2017,Bundesliga,32,1.69,4,6,2.312',19,1 , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2017,Champions League,5,0.40,-,-,374',19,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2017,DFB-Pokal,1,000,-,-,90',19,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2017,DFL-Supercup,1,000,1,-,90',19,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2017,Europa League,3,1.33,-,1,172',19,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2018,Bundesliga,20,2.30,4,4,926',20,2 , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2018,Champions League,7,1.43,1,-,455',20,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2018,DFB-Pokal,3,2.00,2,2,320',20,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2019,Champions League,4,2.00,1,2,266',21,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2019,EFL Cup,2,1.50,-,1,160',21,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2019,FA Cup,2,1.50,1,-,121',21,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2019,Premier League,25,1.68,9,6,1.727',21,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2019,UEFA Super Cup,1,000,-,1,74',21,- , - , -
Christian Pulisic,57.60,"Sep 18, 1998",2020,Premier League,1,3.00,-,-,7',22,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2008,Coupe de France,2,1.50,-,-,187',19,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2008,Coupe de la Ligue,1,000,-,-,35',19,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2008,Ligue 2,34,1.41,8,2,2.112',19,3 , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2009,Coupe de la Ligue,1,000,-,-,18',20,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2009,Europa League,7,1.57,-,-,352',20,1 , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2009,Europa League Qualifying,2,3.00,-,2,116',20,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2009,Ligue 1,14,1.57,2,-,494',20,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2010,Coupe de France,1,000,-,-,120',21,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2010,Coupe de la Ligue,3,2.00,-,-,194',21,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2010,Ligue 1,14,0.93,2,-,775',21,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2010,Ligue 1,19,1.00,2,3,1.440',21,1 , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2011,Coupe de la Ligue,2,1.50,2,-,180',22,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2011,Ligue 1,36,1.50,16,11,3.119',22,2 , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2012,Coupe de France,4,2.25,2,1,186',23,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2012,Coupe de la Ligue,4,3.00,-,1,450',23,- , - , -
Pierre-Emerick Aubameyang,57.38,"Jun 18, 1989",2012,Ligue 1,37,1.68,19,12,3.214',23,2 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2013,FA Cup,3.0,2.0,-,2,186',19,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2013,League Cup,2.0,1.5,1,-,128',19,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2013,Premier League,33.0,2.24,9,7,2.220',19,3 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2013,U21 PL,1.0,3.0,1,3,90',19,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2014,Champions League,6.0,0.83,-,1,463',20,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2014,Europa League,2.0,1.5,-,-,133',20,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2014,FA Cup,5.0,1.6,1,1,450',20,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2014,League Cup,4.0,1.75,3,-,420',20,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2014,Premier League,35.0,1.6,7,8,3.053',20,5 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2015,Champions League,10.0,1.7,3,2,579',21,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2015,FA Cup,2.0,3.0,1,2,151',21,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2015,League Cup,4.0,3.0,1,4,328',21,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2015,Premier League,31.0,1.52,6,2,1.923',21,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2016,Champions League,7.0,1.57,2,4,577',22,3 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2016,Champions League Qualifying,1.0,3.0,-,2,90',22,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2016,EFL Cup,1.0,0.0,-,-,27',22,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2016,FA Cup,5.0,2.4,1,4,418',22,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2016,Premier League,33.0,2.12,7,10,2.515',22,7 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2017,Champions League,8.0,2.25,4,1,495',23,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2017,EFL Cup,3.0,3.0,-,1,300',23,1 , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2017,FA Cup,2.0,3.0,1,-,180',23,- , - , -
Raheem Sterling,57.33,"Dec 8, 1994",2017,Premier League,33.0,2.58,18,15,2.593',23,3 , 1 , -
Luka Jovic,54.00,"Dec 23, 1997",2016,Allianz Cup,1,3.00,-,-,23',19,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2016,Liga NOS,1,000,-,-,9',19,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2016,Liga Pro,11,1.64,2,1,733',19,1 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2016,Taça de Portugal Placard,-,-,-,-,-,19,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2017,Bundesliga,22,1.23,8,1,927',20,2 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2017,DFB-Pokal,5,3.00,1,1,214',20,1 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2018,Bundesliga,32,1.59,17,6,2.246',21,1 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2018,DFB-Pokal,1,000,-,-,90',21,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2018,DFL-Supercup,1,000,-,-,14',21,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2018,Europa League,14,2.14,10,1,952',21,1 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2019,Champions League,5,1.20,-,-,118',22,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2019,Copa del Rey,3,2.00,-,-,102',22,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2019,LaLiga,17,2.00,2,1,420',22,2 , - , -
Luka Jovic,54.00,"Dec 23, 1997",2019,Supercopa,2,3.00,-,1,166',22,- , - , -
Luka Jovic,54.00,"Dec 23, 1997",2020,LaLiga,2,3.00,-,-,129',23,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2014,Champions League,7,1.14,-,1,415',19,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2014,Coupe de France,3,3.00,2,-,172',19,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2014,Coupe de la Ligue,3,2.00,1,-,151',19,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2014,Ligue 1,35,1.91,9,4,1.822',19,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,Champions League,6,1.33,2,-,516',20,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,Champions League Qualifying,4,2.25,1,1,333',20,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,Europa League,3,0.33,1,-,270',20,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,FA Cup,7,2.71,2,5,641',20,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,League Cup,2,1.50,1,-,69',20,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,Ligue 1,3,1.33,-,1,202',20,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2015,Premier League,31,1.61,11,4,2.632',20,2 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2016,Community Shield,1,3.00,-,-,70',21,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2016,EFL Cup,3,3.00,2,-,207',21,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2016,Europa League,10,2.00,1,-,438',21,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2016,FA Cup,3,3.00,1,2,242',21,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2016,Premier League,25,1.68,4,6,1.560',21,2 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2017,Champions League,8,2.00,1,2,343',22,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2017,EFL Cup,3,2.00,1,1,267',22,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2017,FA Cup,4,2.25,-,1,145',22,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2017,Premier League,30,2.03,9,5,1.582',22,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2017,UEFA Super Cup,-,-,-,-,-,22,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2018,Champions League,8,1.25,1,-,506',23,1 , - , -
Anthony Martial,54.00,"Dec 5, 1995",2018,EFL Cup,1,000,-,-,90',23,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2018,FA Cup,2,1.50,1,-,108',23,- , - , -
Anthony Martial,54.00,"Dec 5, 1995",2018,Premier League,27,1.63,10,3,1.623',23,2 , - , -
Luís Figo,54.00,"Nov 4, 1972",1991,UEFA Cup,2,1.50,-,-,210',19,1 , - , -
Luís Figo,54.00,"Nov 4, 1972",1992,UEFA Cup,2,1.50,-,-,195',20,1 , - , -
Luís Figo,54.00,"Nov 4, 1972",1993,UEFA Cup,5,1.40,-,-,319',21,1 , - , -
Luís Figo,54.00,"Nov 4, 1972",1994,UEFA Cup,2,1.50,-,-,180',22,1 , - , -
Luís Figo,54.00,"Nov 4, 1972",1995,Copa del Rey,7,2.00,-,-,435',23,1 , - , -
Luís Figo,54.00,"Nov 4, 1972",1995,LaLiga,35,1.80,5,2,2.838',23,7 , 1 , -
Luís Figo,54.00,"Nov 4, 1972",1995,UEFA Cup,9,2.00,3,2,788',23,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2003,LaLiga,35,1.54,20,-,2.981',19,9 , - , 1
Fernando Torres,52.65,"Mar 20, 1984",2004,Copa del Rey,2,3.00,2,-,141',20,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2004,LaLiga,38,1.32,16,-,3.348',20,3 , - , -
Fernando Torres,52.65,"Mar 20, 1984",2004,UI Cup,5,1.20,2,-,402',20,1 , - , -
Fernando Torres,52.65,"Mar 20, 1984",2005,Copa del Rey,2,0.50,-,-,180',21,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2005,LaLiga,36,1.33,13,-,3.194',21,9 , - , -
Fernando Torres,52.65,"Mar 20, 1984",2006,LaLiga,36,1.58,14,-,3.095',22,5 , 1 , -
Fernando Torres,52.65,"Mar 20, 1984",2007,Champions League,10,1.80,6,-,874',23,1 , - , -
Fernando Torres,52.65,"Mar 20, 1984",2007,Champions League Qualifying,1,3.00,-,-,12',23,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2007,FA Cup,1,3.00,-,1,73',23,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2007,League Cup,1,3.00,3,-,90',23,- , - , -
Fernando Torres,52.65,"Mar 20, 1984",2007,Premier League,33,2.03,24,4,2.527',23,5 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1995,Libertadores,3,1.67,2,-,205',20,- , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1996,Libertadores,13,2.08,10,-,806',21,- , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1996,Coppa Italia,1,000,-,-,55',21,- , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1996,Serie A,27,1.74,12,-,2.080',21,1 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1997,Champions League,6,1.50,2,-,441',22,- , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1997,Champions League Qualifying,2,3.00,-,-,150',22,1 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1997,Coppa Italia,2,2.00,-,1,154',22,- , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1997,Serie A,25,1.76,12,1,1.810',22,2 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1998,Coppa Italia,7,1.71,6,-,483',23,1 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1998,Serie A,30,1.60,16,4,2.468',23,1 , - , -
Hernán Crespo,51.13,"Jul 5, 1975",1998,UEFA Cup,8,2.13,6,2,488',23,- , - , -
Hulk,50.22,"Jul 25, 1986",2008,Allianz Cup,1.0,3.0,-,-,84',22,- , - , -
Hulk,50.22,"Jul 25, 1986",2008,Champions League,10.0,1.5,-,-,670',22,2 , - , -
Hulk,50.22,"Jul 25, 1986",2008,Liga NOS,25.0,2.2,8,9,1.668',22,6 , - , -
Hulk,50.22,"Jul 25, 1986",2008,Supertaça,1.0,0.0,-,-,33',22,- , - , -
Hulk,50.22,"Jul 25, 1986",2008,Taça de Portugal Placard,6.0,2.5,1,-,352',22,- , 1 , -
Hulk,50.22,"Jul 25, 1986",2009,Champions League,8.0,1.88,3,1,651',23,- , - , -
Hulk,50.22,"Jul 25, 1986",2009,Liga NOS,19.0,2.32,5,9,1.593',23,1 , 1 , -
Hulk,50.22,"Jul 25, 1986",2009,Supertaça,1.0,3.0,-,-,90',23,- , - , -
Hulk,50.22,"Jul 25, 1986",2009,Taça de Portugal Placard,3.0,3.0,2,1,207',23,- , - , -
Hulk,50.22,"Jul 25, 1986",2005,Emperor's Cup,2.0,1.5,2,1,204',19,1 , - , -
Hulk,50.22,"Jul 25, 1986",2005,J. League Cup,1.0,0.0,-,-,25',19,1 , - , -
Hulk,50.22,"Jul 25, 1986",2005,J.League Div.1,9.0,0.44,1,-,494',19,4 , - , -
Hulk,50.22,"Jul 25, 1986",2006,Emperor's Cup,3.0,3.0,1,1,276',20,- , - , -
Hulk,50.22,"Jul 25, 1986",2006,J.League Div.2,38.0,1.68,25,-,3.392',20,13 , 1 , 1
Hulk,50.22,"Jul 25, 1986",2007,J.League Div.2,42.0,1.93,37,-,3.699',21,12 , 1 , -
Hulk,50.22,"Jul 25, 1986",2008,J. League Cup,3.0,0.0,1,-,270',22,2 , - , -
Hulk,50.22,"Jul 25, 1986",2008,J.League Div.1,11.0,1.45,7,1,958',22,2 , 1 , -
Hulk,50.22,"Jul 25, 1986",2008,J.League Div.1,2.0,0.5,-,-,147',22,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2015,Bundesliga,33.0,1.0,6,4,2.196',19,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2015,DFB-Pokal,3.0,3.0,1,1,258',19,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2016,Bundesliga,31.0,2.03,21,7,2.433',20,4 , - , -
Timo Werner,47.70,"Mar 6, 1996",2016,DFB-Pokal,1.0,0.0,-,-,31',20,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2017,Bundesliga,32.0,1.47,13,8,2.493',21,1 , - , -
Timo Werner,47.70,"Mar 6, 1996",2017,Champions League,6.0,1.17,3,-,329',21,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2017,DFB-Pokal,2.0,1.5,1,-,130',21,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2017,Europa League,5.0,2.0,4,2,445',21,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2018,Bundesliga,30.0,1.97,16,9,2.523',22,1 , - , -
Timo Werner,47.70,"Mar 6, 1996",2018,DFB-Pokal,4.0,2.25,3,-,308',22,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2018,Europa League,1.0,0.0,-,-,90',22,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2018,Europa League Qualifying,2.0,2.0,-,1,180',22,- , - , -
Timo Werner,47.70,"Mar 6, 1996",2019,Bundesliga,34.0,1.94,28,8,2.808',23,4 , - , -
Timo Werner,47.70,"Mar 6, 1996",2019,Champions League,8.0,2.13,4,2,579',23,1 , - , -
Timo Werner,47.70,"Mar 6, 1996",2019,DFB-Pokal,3.0,2.0,2,3,202',23,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2010,Champions League,2,0.50,1,2,41',19,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2010,Coupe de France,-,-,-,-,-,19,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2010,Ligue 1,9,1.22,1,-,144',19,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2011,Champions League,6,1.67,1,1,192',20,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2011,Coupe de France,4,3.00,2,1,311',20,1 , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2011,Coupe de la Ligue,4,2.25,2,-,307',20,1 , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2011,Ligue 1,29,1.62,5,4,1.396',20,6 , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2012,Coupe de la Ligue,-,-,-,-,-,21,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2012,Europa League,5,2.00,1,-,352',21,1 , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2012,Ligue 1,31,1.68,3,9,2.284',21,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2012,Trophée des Champions,1,3.00,-,1,120',21,1 , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2013,Champions League Qualifying,4,1.50,-,-,350',22,- , - , -
Alexandre Lacazette,47.70,"May 28, 1991",2013,Coupe de France,2,1.50,2,-,141',22,- , - , -
